county,candidate,votes
Monroe,Jerry White,2
Monroe,Scattering,827
Montgomery,Ross C. Anderson,1
Montgomery,Scattering,58
Nassau,Scattering,677
Niagara,Jill Reed,1
Niagara,Scattering,233
Oneida,Scattering,196
Onondaga,Scattering,1
Ontario,Ross C. Anderson,2
Ontario,Scattering,2
Orange,Ross C. Anderson,1
Orange,Tom Hoeffling,1
Orange,Scattering,1
Orleans,Merlin Miller,1
Orleans,Scattering,39
Oswego,Scattering,141
Otsego,Jerry White,1
Otsego,Scattering,75
Putnam,Scattering,97
Rensselaer,Ross C. Anderson,4
Rockland,Ross C. Anderson,7
Rockland,James Harris,2
Rockland,Scattering,167
Saratoga,Ross C. Anderson,2
Saratoga,Jill Reed,2
Saratoga,Scattering,234
Schenectady,Scattering,165
Schoharie,Scattering,49
Schuyler,Scattering,16
Seneca,Scattering,51
St. Lawrence,Scattering,124
Steuben,Tom Hoeffling,2
Steuben,Scattering,95
Suffolk,Scattering,906
Sullivan,Scattering,2
Tioga,Tom Hoeffling,3
Tioga,Scattering,67
Tompkins,Ross C. Anderson,21
Tompkins,Stephen Durham,1
Tompkins,James Harris,1
Tompkins,Jill Reed,1
Tompkins,Jerry White,3
Ulster,Scattering,280
Warren,Scattering,64
Washington,Scattering,39
Wayne,Scattering,108
Westchester,Stephen Durham,2
Westchester,Tom Hoeffling,2
Westchester,Jill Reed,2
Westchester,Scattering,561
Wyoming,Scattering,34
Bronx,Ross C. Anderson,6
Bronx,Stephen Durham,1
Bronx,James Harris,6
Bronx,Jill Reed,2
Bronx,Jerry White,2
Bronx,Scattering,134
Kings,Ross C. Anderson,52
Kings,Stephen Durham,9
Kings,James Harris,3
Kings,Jerry White,6
Kings,Scattering,511
New York,Ross C. Anderson,69
New York,Stephen Durham,17
New York,James Harris,12
New York,Merlin Miller,3
New York,Jerry White,3
New York,Scattering,552
Queens,Ross C. Anderson,12
Queens,Stephen Durham,3
Queens,James Harris,1
Queens,Tom Hoeffling,1
Queens,Scattering,630
Richmond,Ross C. Anderson,7
Richmond,Stephen Durham,1
Richmond,Jill Reed,1
Richmond,Jerry White,1
Richmond,Scattering,222
